ID,Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,height_cm,weight_kg,Rarity
8167,Iron Hands,570,154,140,108,50,68,50,9,180,380.7,Paradox
8168,Iron Jugulis,570,94,80,86,122,80,108,9,130,111.0,Paradox
8169,Iron Moth,570,80,70,60,140,110,110,9,120,36.0,Paradox
8170,Iron Thorns,570,100,134,110,70,84,72,9,160,303.0,Paradox
8171,Frigibax,320,65,75,45,35,45,55,9,50,17.0,
8172,Arctibax,423,90,95,66,45,65,62,9,80,30.0,
8173,Baxcalibur,600,115,145,92,75,86,87,9,210,210.0,Pseudo-Legendary
8174,Gimmighoul,300,45,30,70,75,70,10,9,30,5.0,
8175,Gholdengo,550,87,60,95,133,91,84,9,120,30.0,
8176,Wo-Chien,570,85,85,100,95,135,70,9,150,74.2,Legendary
8177,Chien-Pao,570,80,120,80,90,65,135,9,190,152.2,Legendary
8178,Ting-Lu,570,155,110,125,55,80,45,9,270,699.7,Legendary
8179,Chi-Yu,570,55,80,80,135,120,100,9,40,4.9,Legendary
8180,Roaring Moon,590,105,139,71,55,101,119,9,200,380.0,Paradox
8181,Iron Valiant,590,74,130,90,120,60,116,9,140,35.0,Paradox
8182,Koraidon,670,100,135,115,85,100,135,9,250,303.0,Legendary
8183,Miraidon,670,100,85,100,135,115,135,9,350,240.0,Legendary
8184,Walking Wake,590,99,83,91,125,83,109,9,350,280.0,Paradox
8185,Iron Leaves,590,90,130,88,70,108,104,9,150,125.0,Paradox
8186,Dipplin,485,80,80,110,95,80,40,9,40,4.4,
8187,Poltchageist,308,40,45,45,74,54,50,9,10,1.1,
8188,Sinistcha,508,71,60,106,121,80,70,9,20,2.2,
8189,Okidogi,555,88,128,115,58,86,80,9,180,92.0,Legendary
8190,Munkidori,555,88,75,66,130,90,106,9,100,12.2,Legendary
8191,Fezandipiti,555,88,91,82,70,125,99,9,140,30.1,Legendary
8192,Ogerpon,550,80,120,84,60,96,110,9,120,39.8,Legendary
8193,Archaludon,600,90,105,130,125,65,85,9,200,60.0,
8194,Hydrapple,540,106,80,110,120,80,44,9,180,93.0,
8195,Gouging Fire,590,105,115,121,65,93,91,9,350,590.0,Paradox
8196,Raging Bolt,590,125,73,91,137,89,75,9,520,480.0,Paradox
8197,Iron Boulder,590,90,120,80,68,108,124,9,150,162.5,Paradox
8198,Iron Crown,590,90,72,100,122,108,98,9,160,156.0,Paradox
8199,Terapagos,450,90,65,85,65,85,60,9,20,6.5,Legendary
8200,Pecharunt,600,88,88,160,88,88,88,9,30,0.3,Mythical
8201,Bulbasaur,318,45,49,49,65,65,45,1,70,6.9,
8202,Ivysaur,405,60,62,63,80,80,60,1,100,13.0,
8203,Venusaur,525,80,82,83,100,100,80,1,200,100.0,
8204,Charmander,309,39,52,43,60,50,65,1,60,8.5,
8205,Charmeleon,405,58,64,58,80,65,80,1,110,19.0,
8206,Charizard,534,78,84,78,109,85,100,1,170,90.5,
8207,Squirtle,314,44,48,65,50,64,43,1,50,9.0,
8208,Wartortle,405,59,63,80,65,80,58,1,100,22.5,
8209,Blastoise,530,79,83,100,85,105,78,1,160,85.5,
8210,Caterpie,195,45,30,35,20,20,45,1,30,2.9,
8211,Metapod,205,50,20,55,25,25,30,1,70,9.9,
8212,Butterfree,395,60,45,50,90,80,70,1,110,32.0,
8213,Weedle,195,40,35,30,20,20,50,1,30,3.2,
8214,Kakuna,205,45,25,50,25,25,35,1,60,10.0,
8215,Beedrill,395,65,90,40,45,80,75,1,100,29.5,
8216,Pidgey,251,40,45,40,35,35,56,1,30,1.8,
8217,Pidgeotto,349,63,60,55,50,50,71,1,110,30.0,
8218,Pidgeot,479,83,80,75,70,70,101,1,150,39.5,
8219,Rattata,253,30,56,35,25,35,72,1,30,3.5,
8220,Raticate,413,55,81,60,50,70,97,1,70,18.5,
8221,Spearow,262,40,60,30,31,31,70,1,30,2.0,
8222,Fearow,442,65,90,65,61,61,100,1,120,38.0,
8223,Ekans,288,35,60,44,40,54,55,1,200,6.9,
8224,Arbok,448,60,95,69,65,79,80,1,350,65.0,
8225,Pikachu,320,35,55,40,50,50,90,1,40,6.0,
8226,Raichu,485,60,90,55,90,80,110,1,80,30.0,
8227,Sandshrew,300,50,75,85,20,30,40,1,60,12.0,
8228,Sandslash,450,75,100,110,45,55,65,1,100,29.5,
8229,Nidoran,275,55,47,52,40,40,41,1,40,7.0,
8230,Nidorina,365,70,62,67,55,55,56,1,80,20.0,
8231,Nidoqueen,505,90,92,87,75,85,76,1,130,60.0,
8232,Nidoran,273,46,57,40,40,40,50,1,50,9.0,
8233,Nidorino,365,61,72,57,55,55,65,1,90,19.5,
8234,Nidoking,505,81,102,77,85,75,85,1,140,62.0,
8235,Clefairy,323,70,45,48,60,65,35,1,60,7.5,
8236,Clefable,483,95,70,73,95,90,60,1,130,40.0,
8237,Vulpix,299,38,41,40,50,65,65,1,60,9.9,
8238,Ninetales,505,73,76,75,81,100,100,1,110,19.9,
8239,Jigglypuff,270,115,45,20,45,25,20,1,50,5.5,
8240,Wigglytuff,435,140,70,45,85,50,45,1,100,12.0,
8241,Zubat,245,40,45,35,30,40,55,1,80,7.5,
8242,Golbat,455,75,80,70,65,75,90,1,160,55.0,
8243,Oddish,320,45,50,55,75,65,30,1,50,5.4,
8244,Gloom,395,60,65,70,85,75,40,1,80,8.6,
8245,Vileplume,490,75,80,85,110,90,50,1,120,18.6,
8246,Paras,285,35,70,55,45,55,25,1,30,5.4,
8247,Parasect,405,60,95,80,60,80,30,1,100,29.5,
8248,Venonat,305,60,55,50,40,55,45,1,100,30.0,
8249,Venomoth,450,70,65,60,90,75,90,1,150,12.5,
8250,Diglett,265,10,55,25,35,45,95,1,20,0.8,
8251,Dugtrio,425,35,100,50,50,70,120,1,70,33.3,
8252,Meowth,290,40,45,35,40,40,90,1,40,4.2,
8253,Persian,440,65,70,60,65,65,115,1,100,32.0,
8254,Psyduck,320,50,52,48,65,50,55,1,80,19.6,
8255,Golduck,500,80,82,78,95,80,85,1,170,76.6,
8256,Mankey,305,40,80,35,35,45,70,1,50,28.0,
8257,Primeape,455,65,105,60,60,70,95,1,100,32.0,
8258,Growlithe,350,55,70,45,70,50,60,1,70,19.0,
8259,Arcanine,555,90,110,80,100,80,95,1,190,155.0,
8260,Poliwag,300,40,50,40,40,40,90,1,60,12.4,
8261,Poliwhirl,385,65,65,65,50,50,90,1,100,20.0,
8262,Poliwrath,510,90,95,95,70,90,70,1,130,54.0,
8263,Abra,310,25,20,15,105,55,90,1,90,19.5,
8264,Kadabra,400,40,35,30,120,70,105,1,130,56.5,
8265,Alakazam,500,55,50,45,135,95,120,1,150,48.0,
8266,Machop,305,70,80,50,35,35,35,1,80,19.5,
8267,Machoke,405,80,100,70,50,60,45,1,150,70.5,
8268,Machamp,505,90,130,80,65,85,55,1,160,130.0,
8269,Bellsprout,300,50,75,35,70,30,40,1,70,4.0,
8270,Weepinbell,390,65,90,50,85,45,55,1,100,6.4,
8271,Victreebel,490,80,105,65,100,70,70,1,170,15.5,
8272,Tentacool,335,40,40,35,50,100,70,1,90,45.5,
8273,Tentacruel,515,80,70,65,80,120,100,1,160,55.0,
8274,Geodude,300,40,80,100,30,30,20,1,40,20.0,
8275,Graveler,390,55,95,115,45,45,35,1,100,105.0,
8276,Golem,495,80,120,130,55,65,45,1,140,300.0,
8277,Ponyta,410,50,85,55,65,65,90,1,100,30.0,
8278,Rapidash,500,65,100,70,80,80,105,1,170,95.0,
8279,Slowpoke,315,90,65,65,40,40,15,1,120,36.0,
8280,Slowbro,490,95,75,110,100,80,30,1,160,78.5,
8281,Magnemite,325,25,35,70,95,55,45,1,30,6.0,
8282,Magneton,465,50,60,95,120,70,70,1,100,60.0,
8283,Farfetch'd,377,52,90,55,58,62,60,1,80,15.0,
8284,Doduo,310,35,85,45,35,35,75,1,140,39.2,
8285,Dodrio,470,60,110,70,60,60,110,1,180,85.2,
8286,Seel,325,65,45,55,45,70,45,1,110,90.0,
8287,Dewgong,475,90,70,80,70,95,70,1,170,120.0,
8288,Grimer,325,80,80,50,40,50,25,1,90,30.0,
8289,Muk,500,105,105,75,65,100,50,1,120,30.0,
8290,Shellder,305,30,65,100,45,25,40,1,30,4.0,
8291,Cloyster,525,50,95,180,85,45,70,1,150,132.5,
8292,Gastly,310,30,35,30,100,35,80,1,130,0.1,
8293,Haunter,405,45,50,45,115,55,95,1,160,0.1,
8294,Gengar,500,60,65,60,130,75,110,1,150,40.5,
8295,Onix,385,35,45,160,30,45,70,1,880,210.0,
8296,Drowzee,328,60,48,45,43,90,42,1,100,32.4,
8297,Hypno,483,85,73,70,73,115,67,1,160,75.6,
8298,Krabby,325,30,105,90,25,25,50,1,40,6.5,
8299,Kingler,475,55,130,115,50,50,75,1,130,60.0,
8300,Voltorb,330,40,30,50,55,55,100,1,50,10.4,
8301,Electrode,490,60,50,70,80,80,150,1,120,66.6,
8302,Exeggcute,325,60,40,80,60,45,40,1,40,2.5,
8303,Exeggutor,530,95,95,85,125,75,55,1,200,120.0,
8304,Cubone,320,50,50,95,40,50,35,1,40,6.5,
8305,Marowak,425,60,80,110,50,80,45,1,100,45.0,
8306,Hitmonlee,455,50,120,53,35,110,87,1,150,49.8,
8307,Hitmonchan,455,50,105,79,35,110,76,1,140,50.2,
8308,Lickitung,385,90,55,75,60,75,30,1,120,65.5,
8309,Koffing,340,40,65,95,60,45,35,1,60,1.0,
8310,Weezing,490,65,90,120,85,70,60,1,120,9.5,
8311,Rhyhorn,345,80,85,95,30,30,25,1,100,115.0,
8312,Rhydon,485,105,130,120,45,45,40,1,190,120.0,
8313,Chansey,450,250,5,5,35,105,50,1,110,34.6,
8314,Tangela,435,65,55,115,100,40,60,1,100,35.0,
8315,Kangaskhan,490,105,95,80,40,80,90,1,220,80.0,
8316,Horsea,295,30,40,70,70,25,60,1,40,8.0,
8317,Seadra,440,55,65,95,95,45,85,1,120,25.0,
8318,Goldeen,320,45,67,60,35,50,63,1,60,15.0,
8319,Seaking,450,80,92,65,65,80,68,1,130,39.0,
8320,Staryu,340,30,45,55,70,55,85,1,80,34.5,
8321,Starmie,520,60,75,85,100,85,115,1,110,80.0,
8322,Mr. Mime,460,40,45,65,100,120,90,1,130,54.5,
8323,Scyther,500,70,110,80,55,80,105,1,150,56.0,
8324,Jynx,455,65,50,35,115,95,95,1,140,40.6,
8325,Electabuzz,490,65,83,57,95,85,105,1,110,30.0,
8326,Magmar,495,65,95,57,100,85,93,1,130,44.5,
8327,Pinsir,500,65,125,100,55,70,85,1,150,55.0,
8328,Tauros,490,75,100,95,40,70,110,1,140,88.4,
8329,Magikarp,200,20,10,55,15,20,80,1,90,10.0,
8330,Gyarados,540,95,125,79,60,100,81,1,650,235.0,
8331,Lapras,535,130,85,80,85,95,60,1,250,220.0,
8332,Ditto,288,48,48,48,48,48,48,1,30,4.0,
8333,Eevee,325,55,55,50,45,65,55,1,30,6.5,
8334,Vaporeon,525,130,65,60,110,95,65,1,100,29.0,
8335,Jolteon,525,65,65,60,110,95,130,1,80,24.5,
8336,Flareon,525,65,130,60,95,110,65,1,90,25.0,
8337,Porygon,395,65,60,70,85,75,40,1,80,36.5,
8338,Omanyte,355,35,40,100,90,55,35,1,40,7.5,
8339,Omastar,495,70,60,125,115,70,55,1,100,35.0,
8340,Kabuto,355,30,80,90,55,45,55,1,50,11.5,
8341,Kabutops,495,60,115,105,65,70,80,1,130,40.5,
8342,Aerodactyl,515,80,105,65,60,75,130,1,180,59.0,
8343,Snorlax,540,160,110,65,65,110,30,1,210,460.0,
8344,Articuno,580,90,85,100,95,125,85,1,170,55.4,Legendary
8345,Zapdos,580,90,90,85,125,90,100,1,160,52.6,Legendary
8346,Moltres,580,90,100,90,125,85,90,1,200,60.0,Legendary
8347,Dratini,300,41,64,45,50,50,50,1,180,3.3,
8348,Dragonair,420,61,84,65,70,70,70,1,400,16.5,
8349,Dragonite,600,91,134,95,100,100,80,1,220,210.0,Pseudo-Legendary
8350,Mewtwo,680,106,110,90,154,90,130,1,200,122.0,Legendary
8351,Mew,600,100,100,100,100,100,100,1,40,4.0,Mythical
8352,Chikorita,318,45,49,65,49,65,45,2,90,6.4,
8353,Bayleef,405,60,62,80,63,80,60,2,120,15.8,
8354,Meganium,525,80,82,100,83,100,80,2,180,100.5,
8355,Cyndaquil,309,39,52,43,60,50,65,2,50,7.9,
8356,Quilava,405,58,64,58,80,65,80,2,90,19.0,
8357,Typhlosion,534,78,84,78,109,85,100,2,170,79.5,
8358,Totodile,314,50,65,64,44,48,43,2,60,9.5,
8359,Croconaw,405,65,80,80,59,63,58,2,110,25.0,
8360,Feraligatr,530,85,105,100,79,83,78,2,230,88.8,
8361,Sentret,215,35,46,34,35,45,20,2,80,6.0,
8362,Furret,415,85,76,64,45,55,90,2,180,32.5,
8363,Hoothoot,262,60,30,30,36,56,50,2,70,21.2,
8364,Noctowl,452,100,50,50,86,96,70,2,160,40.8,
8365,Ledyba,265,40,20,30,40,80,55,2,100,10.8,
8366,Ledian,390,55,35,50,55,110,85,2,140,35.6,
8367,Spinarak,250,40,60,40,40,40,30,2,50,8.5,
8368,Ariados,400,70,90,70,60,70,40,2,110,33.5,
8369,Crobat,535,85,90,80,70,80,130,2,180,75.0,
8370,Chinchou,330,75,38,38,56,56,67,2,50,12.0,
8371,Lanturn,460,125,58,58,76,76,67,2,120,22.5,
8372,Pichu,205,20,40,15,35,35,60,2,30,2.0,
8373,Cleffa,218,50,25,28,45,55,15,2,30,3.0,
8374,Igglybuff,210,90,30,15,40,20,15,2,30,1.0,
8375,Togepi,245,35,20,65,40,65,20,2,30,1.5,
8376,Togetic,405,55,40,85,80,105,40,2,60,3.2,
8377,Natu,320,40,50,45,70,45,70,2,20,2.0,
8378,Xatu,470,65,75,70,95,70,95,2,150,15.0,
8379,Mareep,280,55,40,40,65,45,35,2,60,7.8,
8380,Flaaffy,365,70,55,55,80,60,45,2,80,13.3,
8381,Ampharos,510,90,75,85,115,90,55,2,140,61.5,
8382,Bellossom,490,75,80,95,90,100,50,2,40,5.8,
8383,Marill,250,70,20,50,20,50,40,2,40,8.5,
8384,Azumarill,420,100,50,80,60,80,50,2,80,28.5,
8385,Sudowoodo,410,70,100,115,30,65,30,2,120,38.0,
8386,Politoed,500,90,75,75,90,100,70,2,110,33.9,
8387,Hoppip,250,35,35,40,35,55,50,2,40,0.5,
8388,Skiploom,340,55,45,50,45,65,80,2,60,1.0,
8389,Jumpluff,460,75,55,70,55,95,110,2,80,3.0,
8390,Aipom,360,55,70,55,40,55,85,2,80,11.5,
8391,Sunkern,180,30,30,30,30,30,30,2,30,1.8,
8392,Sunflora,425,75,75,55,105,85,30,2,80,8.5,
8393,Yanma,390,65,65,45,75,45,95,2,120,38.0,
8394,Wooper,210,55,45,45,25,25,15,2,40,8.5,
8395,Quagsire,430,95,85,85,65,65,35,2,140,75.0,
8396,Espeon,525,65,65,60,130,95,110,2,90,26.5,
8397,Umbreon,525,95,65,110,60,130,65,2,100,27.0,
8398,Murkrow,405,60,85,42,85,42,91,2,50,2.1,
8399,Slowking,490,95,75,80,100,110,30,2,200,79.5,
8400,Misdreavus,435,60,60,60,85,85,85,2,70,1.0,
8401,Unown,336,48,72,48,72,48,48,2,50,5.0,
8402,Wobbuffet,405,190,33,58,33,58,33,2,130,28.5,
8403,Girafarig,455,70,80,65,90,65,85,2,150,41.5,
8404,Pineco,290,50,65,90,35,35,15,2,60,7.2,
8405,Forretress,465,75,90,140,60,60,40,2,120,125.8,
8406,Dunsparce,415,100,70,70,65,65,45,2,150,14.0,
8407,Gligar,430,65,75,105,35,65,85,2,110,64.8,
8408,Steelix,510,75,85,200,55,65,30,2,920,400.0,
8409,Snubbull,300,60,80,50,40,40,30,2,60,7.8,
8410,Granbull,450,90,120,75,60,60,45,2,140,48.7,
8411,Qwilfish,440,65,95,85,55,55,85,2,50,3.9,
8412,Scizor,500,70,130,100,55,80,65,2,180,118.0,
8413,Shuckle,505,20,10,230,10,230,5,2,60,20.5,
8414,Heracross,500,80,125,75,40,95,85,2,150,54.0,
8415,Sneasel,430,55,95,55,35,75,115,2,90,28.0,
8416,Teddiursa,330,60,80,50,50,50,40,2,60,8.8,
8417,Ursaring,500,90,130,75,75,75,55,2,180,125.8,
8418,Slugma,250,40,40,40,70,40,20,2,70,35.0,
8419,Magcargo,430,60,50,120,90,80,30,2,80,55.0,
8420,Swinub,250,50,50,40,30,30,50,2,40,6.5,
8421,Piloswine,450,100,100,80,60,60,50,2,110,55.8,
8422,Corsola,410,65,55,95,65,95,35,2,60,5.0,
8423,Remoraid,300,35,65,35,65,35,65,2,60,12.0,
8424,Octillery,480,75,105,75,105,75,45,2,90,28.5,
8425,Delibird,330,45,55,45,65,45,75,2,90,16.0,
8426,Mantine,485,85,40,70,80,140,70,2,210,220.0,
8427,Skarmory,465,65,80,140,40,70,70,2,170,50.5,
8428,Houndour,330,45,60,30,80,50,65,2,60,10.8,
8429,Houndoom,500,75,90,50,110,80,95,2,140,35.0,
8430,Kingdra,540,75,95,95,95,95,85,2,180,152.0,
8431,Phanpy,330,90,60,60,40,40,40,2,50,33.5,
8432,Donphan,500,90,120,120,60,60,50,2,110,120.0,
8433,Porygon2,515,85,80,90,105,95,60,2,60,32.5,
8434,Stantler,465,73,95,62,85,65,85,2,140,71.2,
8435,Smeargle,250,55,20,35,20,45,75,2,120,58.0,
8436,Tyrogue,210,35,35,35,35,35,35,2,70,21.0,
8437,Hitmontop,455,50,95,95,35,110,70,2,140,48.0,
8438,Smoochum,305,45,30,15,85,65,65,2,40,6.0,
8439,Elekid,360,45,63,37,65,55,95,2,60,23.5,
8440,Magby,365,45,75,37,70,55,83,2,70,21.4,
8441,Miltank,490,95,80,105,40,70,100,2,120,75.5,
8442,Blissey,540,255,10,10,75,135,55,2,150,46.8,
8443,Raikou,580,90,85,75,115,100,115,2,190,178.0,Legendary
8444,Entei,580,115,115,85,90,75,100,2,210,198.0,Legendary
8445,Suicune,580,100,75,115,90,115,85,2,200,187.0,Legendary
8446,Larvitar,300,50,64,50,45,50,41,2,60,72.0,
8447,Pupitar,410,70,84,70,65,70,51,2,120,152.0,
8448,Tyranitar,600,100,134,110,95,100,61,2,200,202.0,Pseudo-Legendary
8449,Lugia,680,106,90,130,90,154,110,2,520,216.0,Legendary
8450,Ho-oh,680,106,130,90,110,154,90,2,380,199.0,Legendary
8451,Celebi,600,100,100,100,100,100,100,2,60,5.0,Mythical
8452,Treecko,310,40,45,35,65,55,70,3,50,5.0,
8453,Grovyle,405,50,65,45,85,65,95,3,90,21.6,
8454,Sceptile,530,70,85,65,105,85,120,3,170,52.2,
8455,Torchic,310,45,60,40,70,50,45,3,40,2.5,
8456,Combusken,405,60,85,60,85,60,55,3,90,19.5,
8457,Blaziken,530,80,120,70,110,70,80,3,190,52.0,
8458,Mudkip,310,50,70,50,50,50,40,3,40,7.6,
8459,Marshtomp,405,70,85,70,60,70,50,3,70,28.0,
8460,Swampert,535,100,110,90,85,90,60,3,150,81.9,
8461,Poochyena,220,35,55,35,30,30,35,3,50,13.6,
8462,Mightyena,420,70,90,70,60,60,70,3,100,37.0,
8463,Zigzagoon,240,38,30,41,30,41,60,3,40,17.5,
8464,Linoone,420,78,70,61,50,61,100,3,50,32.5,
8465,Wurmple,195,45,45,35,20,30,20,3,30,3.6,
8466,Silcoon,205,50,35,55,25,25,15,3,60,10.0,
8467,Beautifly,395,60,70,50,100,50,65,3,100,28.4,
8468,Cascoon,205,50,35,55,25,25,15,3,70,11.5,
8469,Dustox,385,60,50,70,50,90,65,3,120,31.6,
8470,Lotad,220,40,30,30,40,50,30,3,50,2.6,
8471,Lombre,340,60,50,50,60,70,50,3,120,32.5,
8472,Ludicolo,480,80,70,70,90,100,70,3,150,55.0,
8473,Seedot,220,40,40,50,30,30,30,3,50,4.0,
8474,Nuzleaf,340,70,70,40,60,40,60,3,100,28.0,
8475,Shiftry,480,90,100,60,90,60,80,3,130,59.6,
8476,Taillow,270,40,55,30,30,30,85,3,30,2.3,
8477,Swellow,455,60,85,60,75,50,125,3,70,19.8,
8478,Wingull,270,40,30,30,55,30,85,3,60,9.5,
8479,Pelipper,440,60,50,100,95,70,65,3,120,28.0,
8480,Ralts,198,28,25,25,45,35,40,3,40,6.6,
8481,Kirlia,278,38,35,35,65,55,50,3,80,20.2,
8482,Gardevoir,518,68,65,65,125,115,80,3,160,48.4,
8483,Surskit,269,40,30,32,50,52,65,3,50,1.7,
8484,Masquerain,454,70,60,62,100,82,80,3,80,3.6,
8485,Shroomish,295,60,40,60,40,60,35,3,40,4.5,
8486,Breloom,460,60,130,80,60,60,70,3,120,39.2,
8487,Slakoth,280,60,60,60,35,35,30,3,80,24.0,
8488,Vigoroth,440,80,80,80,55,55,90,3,140,46.5,
8489,Slaking,670,150,160,100,95,65,100,3,200,130.5,
8490,Nincada,266,31,45,90,30,30,40,3,50,5.5,
8491,Ninjask,456,61,90,45,50,50,160,3,80,12.0,
8492,Shedinja,236,1,90,45,30,30,40,3,80,1.2,
8493,Whismur,240,64,51,23,51,23,28,3,60,16.3,
8494,Loudred,360,84,71,43,71,43,48,3,100,40.5,
8495,Exploud,490,104,91,63,91,73,68,3,150,84.0,
8496,Makuhita,237,72,60,30,20,30,25,3,100,86.4,
8497,Hariyama,474,144,120,60,40,60,50,3,230,253.8,
8498,Azurill,190,50,20,40,20,40,20,3,20,2.0,
8499,Nosepass,375,30,45,135,45,90,30,3,100,97.0,
8500,Skitty,260,50,45,45,35,35,50,3,60,11.0,
8501,Delcatty,400,70,65,65,55,55,90,3,110,32.6,
8502,Sableye,380,50,75,75,65,65,50,3,50,11.0,
8503,Mawile,380,50,85,85,55,55,50,3,60,11.5,
8504,Aron,330,50,70,100,40,40,30,3,40,60.0,
8505,Lairon,430,60,90,140,50,50,40,3,90,120.0,
8506,Aggron,530,70,110,180,60,60,50,3,210,360.0,
8507,Meditite,280,30,40,55,40,55,60,3,60,11.2,
8508,Medicham,410,60,60,75,60,75,80,3,130,31.5,
8509,Electrike,295,40,45,40,65,40,65,3,60,15.2,
8510,Manectric,475,70,75,60,105,60,105,3,150,40.2,
8511,Plusle,405,60,50,40,85,75,95,3,40,4.2,
8512,Minun,405,60,40,50,75,85,95,3,40,4.2,
8513,Volbeat,430,65,73,75,47,85,85,3,70,17.7,
8514,Illumise,430,65,47,75,73,85,85,3,60,17.7,
8515,Roselia,400,50,60,45,100,80,65,3,30,2.0,
8516,Gulpin,302,70,43,53,43,53,40,3,40,10.3,
8517,Swalot,467,100,73,83,73,83,55,3,170,80.0,
8518,Carvanha,305,45,90,20,65,20,65,3,80,20.8,
8519,Sharpedo,460,70,120,40,95,40,95,3,180,88.8,
8520,Wailmer,400,130,70,35,70,35,60,3,200,130.0,
8521,Wailord,500,170,90,45,90,45,60,3,1450,398.0,
8522,Numel,305,60,60,40,65,45,35,3,70,24.0,
8523,Camerupt,460,70,100,70,105,75,40,3,190,220.0,
8524,Torkoal,470,70,85,140,85,70,20,3,50,80.4,
8525,Spoink,330,60,25,35,70,80,60,3,70,30.6,
8526,Grumpig,470,80,45,65,90,110,80,3,90,71.5,
8527,Spinda,360,60,60,60,60,60,60,3,110,5.0,
8528,Trapinch,290,45,100,45,45,45,10,3,70,15.0,
8529,Vibrava,340,50,70,50,50,50,70,3,110,15.3,
8530,Flygon,520,80,100,80,80,80,100,3,200,82.0,
8531,Cacnea,335,50,85,40,85,40,35,3,40,51.3,
8532,Cacturne,475,70,115,60,115,60,55,3,130,77.4,
8533,Swablu,310,45,40,60,40,75,50,3,40,1.2,
8534,Altaria,490,75,70,90,70,105,80,3,110,20.6,
8535,Zangoose,458,73,115,60,60,60,90,3,130,40.3,
8536,Seviper,458,73,100,60,100,60,65,3,270,52.5,
8537,Lunatone,460,90,55,65,95,85,70,3,100,168.0,
8538,Solrock,460,90,95,85,55,65,70,3,120,154.0,
8539,Barboach,288,50,48,43,46,41,60,3,40,1.9,
8540,Whiscash,468,110,78,73,76,71,60,3,90,23.6,
8541,Corphish,308,43,80,65,50,35,35,3,60,11.5,
8542,Crawdaunt,468,63,120,85,90,55,55,3,110,32.8,
8543,Baltoy,300,40,40,55,40,70,55,3,50,21.5,
8544,Claydol,500,60,70,105,70,120,75,3,150,108.0,
8545,Lileep,355,66,41,77,61,87,23,3,100,23.8,
8546,Cradily,495,86,81,97,81,107,43,3,150,60.4,
8547,Anorith,355,45,95,50,40,50,75,3,70,12.5,
8548,Armaldo,495,75,125,100,70,80,45,3,150,68.2,
8549,Feebas,200,20,15,20,10,55,80,3,60,7.4,
8550,Milotic,540,95,60,79,100,125,81,3,620,162.0,
8551,Castform,420,70,70,70,70,70,70,3,30,0.8,
8552,Kecleon,440,60,90,70,60,120,40,3,100,22.0,
8553,Shuppet,295,44,75,35,63,33,45,3,60,2.3,
8554,Banette,455,64,115,65,83,63,65,3,110,12.5,
8555,Duskull,295,20,40,90,30,90,25,3,80,15.0,
8556,Dusclops,455,40,70,130,60,130,25,3,160,30.6,
8557,Tropius,460,99,68,83,72,87,51,3,200,100.0,
8558,Chimecho,455,75,50,80,95,90,65,3,60,1.0,
8559,Absol,465,65,130,60,75,60,75,3,120,47.0,
8560,Wynaut,260,95,23,48,23,48,23,3,60,14.0,
8561,Snorunt,300,50,50,50,50,50,50,3,70,16.8,
8562,Glalie,480,80,80,80,80,80,80,3,150,256.5,
8563,Spheal,290,70,40,50,55,50,25,3,80,39.5,
8564,Sealeo,410,90,60,70,75,70,45,3,110,87.6,
8565,Walrein,530,110,80,90,95,90,65,3,140,150.6,
8566,Clamperl,345,35,64,85,74,55,32,3,40,52.5,
8567,Huntail,485,55,104,105,94,75,52,3,170,27.0,
8568,Gorebyss,485,55,84,105,114,75,52,3,180,22.6,
8569,Relicanth,485,100,90,130,45,65,55,3,100,23.4,
8570,Luvdisc,330,43,30,55,40,65,97,3,60,8.7,
8571,Bagon,300,45,75,60,40,30,50,3,60,42.1,
8572,Shelgon,420,65,95,100,60,50,50,3,110,110.5,
8573,Salamence,600,95,135,80,110,80,100,3,150,102.6,Pseudo-Legendary
8574,Beldum,300,40,55,80,35,60,30,3,60,95.2,
8575,Metang,420,60,75,100,55,80,50,3,120,202.5,
8576,Metagross,600,80,135,130,95,90,70,3,160,550.0,Pseudo-Legendary
8577,Regirock,580,80,100,200,50,100,50,3,170,230.0,Legendary
8578,Regice,580,80,50,100,100,200,50,3,180,175.0,Legendary
8579,Registeel,580,80,75,150,75,150,50,3,190,205.0,Legendary
8580,Latias,600,80,80,90,110,130,110,3,140,40.0,Legendary
8581,Latios,600,80,90,80,130,110,110,3,200,60.0,Legendary
8582,Kyogre,670,100,100,90,150,140,90,3,450,352.0,Legendary
8583,Groudon,670,100,150,140,100,90,90,3,350,950.0,Legendary
8584,Rayquaza,680,105,150,90,150,90,95,3,700,206.5,Legendary
8585,Jirachi,600,100,100,100,100,100,100,3,30,1.1,Mythical
8586,Deoxys,600,50,150,50,150,50,150,3,170,60.8,Mythical
8587,Turtwig,318,55,68,64,45,55,31,4,40,10.2,
8588,Grotle,405,75,89,85,55,65,36,4,110,97.0,
8589,Torterra,525,95,109,105,75,85,56,4,220,310.0,
8590,Chimchar,309,44,58,44,58,44,61,4,50,6.2,
8591,Monferno,405,64,78,52,78,52,81,4,90,22.0,
8592,Infernape,534,76,104,71,104,71,108,4,120,55.0,
8593,Piplup,314,53,51,53,61,56,40,4,40,5.2,
8594,Prinplup,405,64,66,68,81,76,50,4,80,23.0,
8595,Empoleon,530,84,86,88,111,101,60,4,170,84.5,
8596,Starly,245,40,55,30,30,30,60,4,30,2.0,
8597,Staravia,340,55,75,50,40,40,80,4,60,15.5,
